Origin Movement ID,Origin Display Name,Destination Movement ID,Destination Display Name,Date Range,Mean Travel Time (Seconds),Range - Lower Bound Travel Time (Seconds),Range - Upper Bound Travel Time (Seconds),day
1277,"300 Hayes Street, Civic Center, San Francisco",1293,"400 Moraga Street, Sunset District, San Francisco","3/12/2020 - 3/12/2020, Every day, Daily Average",773,545,1095,12
1277,"300 Hayes Street, Civic Center, San Francisco",1294,"600 Panorama Drive, Midtown Terrace, San Francisco","3/12/2020 - 3/12/2020, Every day, Daily Average",856,658,1113,12
1277,"300 Hayes Street, Civic Center, San Francisco",1295,"0 Avoca Alley, West of Twin Peaks, San Francisco","3/12/2020 - 3/12/2020, Every day, Daily Average",974,813,1165,12
1277,"300 Hayes Street, Civic Center, San Francisco",1296,"1300 22nd Avenue, Sunset District, San Francisco","3/12/2020 - 3/12/2020, Every day, Daily Average",736,536,1010,12
1277,"300 Hayes Street, Civic Center, San Francisco",1297,"100 Font Boulevard, Lakeshore, San Francisco","3/12/2020 - 3/12/2020, Every day, Daily Average",1187,958,1469,12
1277,"300 Hayes Street, Civic Center, San Francisco",1298,"200 3rd Avenue, Richmond District, San Francisco","3/12/2020 - 3/12/2020, Every day, Daily Average",634,492,815,12
1277,"300 Hayes Street, Civic Center, San Francisco",1299,"8700 Mission Rock Street, South of Market, San Francisco","3/12/2020 - 3/12/2020, Every day, Daily Average",523,379,720,12
1277,"300 Hayes Street, Civic Center, San Francisco",1300,"200 John F Kennedy Drive, Golden Gate Park, San Francisco","3/12/2020 - 3/12/2020, Every day, Daily Average",381,245,592,12
1277,"300 Hayes Street, Civic Center, San Francisco",1302,"Tasman Drive, Santa Clara","3/12/2020 - 3/12/2020, Every day, Daily Average",2741,2329,3225,12
1277,"300 Hayes Street, Civic Center, San Francisco",1360,"300 Waverley Street, Downtown North, Palo Alto","3/12/2020 - 3/12/2020, Every day, Daily Average",2432,2206,2680,12
1277,"300 Hayes Street, Civic Center, San Francisco",1363,"Reservoir Road, Stanford","3/12/2020 - 3/12/2020, Every day, Daily Average",2358,2100,2646,12
1277,"300 Hayes Street, Civic Center, San Francisco",1437,"200 Knowles Avenue, Daly City","3/12/2020 - 3/12/2020, Every day, Daily Average",928,698,1233,12
1277,"300 Hayes Street, Civic Center, San Francisco",1438,"300 87th Street, St. Francis, Daly City","3/12/2020 - 3/12/2020, Every day, Daily Average",898,698,1154,12
1277,"300 Hayes Street, Civic Center, San Francisco",1443,"100 Serramonte Boulevard, Serramonte, Daly City","3/12/2020 - 3/12/2020, Every day, Daily Average",979,768,1246,12
1277,"300 Hayes Street, Civic Center, San Francisco",1447,"200 9th Lane, Downtown, South San Francisco","3/12/2020 - 3/12/2020, Every day, Daily Average",1011,892,1145,12
1277,"300 Hayes Street, Civic Center, San Francisco",1448,"300 Baden Avenue, Downtown, South San Francisco","3/12/2020 - 3/12/2020, Every day, Daily Average",1005,814,1240,12
1277,"300 Hayes Street, Civic Center, San Francisco",1449,"500 Forbes Boulevard, The East Side, South San Francisco","3/12/2020 - 3/12/2020, Every day, Daily Average",829,664,1034,12
1277,"300 Hayes Street, Civic Center, San Francisco",1450,"0 Brookhaven Court, Fairmont, Pacifica","3/12/2020 - 3/12/2020, Every day, Daily Average",933,796,1093,12
1277,"300 Hayes Street, Civic Center, San Francisco",1454,"300 East 28th Avenue, South San Mateo, San Mateo","3/12/2020 - 3/12/2020, Every day, Daily Average",1486,1261,1750,12
1277,"300 Hayes Street, Civic Center, San Francisco",1455,"1800 Helene Court, East San Mateo, San Mateo","3/12/2020 - 3/12/2020, Every day, Daily Average",1325,1129,1554,12
1277,"300 Hayes Street, Civic Center, San Francisco",1457,"1500 Donner Avenue, San Bruno","3/12/2020 - 3/12/2020, Every day, Daily Average",1222,984,1516,12
1277,"300 Hayes Street, Civic Center, San Francisco",1458,"0 Colorados Drive, Millbrae","3/12/2020 - 3/12/2020, Every day, Daily Average",1195,1044,1367,12
1277,"300 Hayes Street, Civic Center, San Francisco",1461,"200 North Fremont Street, Central San Mateo, San Mateo","3/12/2020 - 3/12/2020, Every day, Daily Average",1306,1112,1533,12
1277,"300 Hayes Street, Civic Center, San Francisco",1464,"200 Cupertino Way, South San Mateo, San Mateo","3/12/2020 - 3/12/2020, Every day, Daily Average",1552,1326,1815,12
1277,"300 Hayes Street, Civic Center, San Francisco",1467,"2600 Somerset Drive, Belmont","3/12/2020 - 3/12/2020, Every day, Daily Average",1602,1461,1755,12
1277,"300 Hayes Street, Civic Center, San Francisco",1472,"200 Oakhurst Place, Suburban Park - Lorelei Manor - Flood Park Triangle, Menlo Park","3/12/2020 - 3/12/2020, Every day, Daily Average",1972,1730,2246,12
1277,"300 Hayes Street, Civic Center, San Francisco",1498,"1100 Park Avenue, Emeryville","3/12/2020 - 3/12/2020, Every day, Daily Average",1351,865,2109,12
1277,"300 Hayes Street, Civic Center, San Francisco",1504,"5800 Christie Avenue, Emeryville","3/12/2020 - 3/12/2020, Every day, Daily Average",1005,748,1348,12
1277,"300 Hayes Street, Civic Center, San Francisco",1513,"Dwight D. Eisenhower Highway, Berkeley","3/12/2020 - 3/12/2020, Every day, Daily Average",1092,827,1441,12
1277,"300 Hayes Street, Civic Center, San Francisco",1516,"1300 Ward Street, Southwest Berkeley, Berkeley","3/12/2020 - 3/12/2020, Every day, Daily Average",1082,842,1388,12
1277,"300 Hayes Street, Civic Center, San Francisco",1518,"1300 67th Street, Southwest Berkeley, Berkeley","3/12/2020 - 3/12/2020, Every day, Daily Average",1062,828,1361,12
1277,"300 Hayes Street, Civic Center, San Francisco",1528,"6400 Gwin Road, Merriewood, Oakland","3/12/2020 - 3/12/2020, Every day, Daily Average",1445,999,2089,12
1277,"300 Hayes Street, Civic Center, San Francisco",1534,"600 East 8th Street, Downtown Oakland, Oakland","3/12/2020 - 3/12/2020, Every day, Daily Average",1091,836,1423,12
1277,"300 Hayes Street, Civic Center, San Francisco",1536,"2900 Sheffield Avenue, Reservoir Hills, Oakland","3/12/2020 - 3/12/2020, Every day, Daily Average",1287,1026,1613,12
1277,"300 Hayes Street, Civic Center, San Francisco",1537,"3200 Suter Street, Upper Peralta Creek, Oakland","3/12/2020 - 3/12/2020, Every day, Daily Average",1336,1076,1657,12
1277,"300 Hayes Street, Civic Center, San Francisco",1559,"500 Embarcadero West, Downtown Oakland, Oakland","3/12/2020 - 3/12/2020, Every day, Daily Average",1039,752,1435,12
1277,"300 Hayes Street, Civic Center, San Francisco",1608,"1100 Studebaker Road, Saranap, Walnut Creek","3/12/2020 - 3/12/2020, Every day, Daily Average",2059,1428,2968,12
1277,"300 Hayes Street, Civic Center, San Francisco",1629,"500 Peru Avenue, Excelsior, San Francisco","3/12/2020 - 3/12/2020, Every day, Daily Average",877,650,1182,12
1277,"300 Hayes Street, Civic Center, San Francisco",1630,"800 Bacon Street, Excelsior, San Francisco","3/12/2020 - 3/12/2020, Every day, Daily Average",892,596,1332,12
1277,"300 Hayes Street, Civic Center, San Francisco",1639,"0 Curtis Street, Crocker-Amazon, San Francisco","3/12/2020 - 3/12/2020, Every day, Daily Average",919,751,1123,12
1277,"300 Hayes Street, Civic Center, San Francisco",1646,"100 Murray Street, Bernal Heights, San Francisco","3/12/2020 - 3/12/2020, Every day, Daily Average",596,431,822,12
1277,"300 Hayes Street, Civic Center, San Francisco",1647,"500 Brunswick Street, Crocker-Amazon, San Francisco","3/12/2020 - 3/12/2020, Every day, Daily Average",1077,835,1387,12
1277,"300 Hayes Street, Civic Center, San Francisco",1648,"Historic Trail, Inner Sunset, San Francisco","3/12/2020 - 3/12/2020, Every day, Daily Average",636,485,833,12
1277,"300 Hayes Street, Civic Center, San Francisco",1649,"1300 10th Avenue, Inner Sunset, San Francisco","3/12/2020 - 3/12/2020, Every day, Daily Average",576,429,772,12
1277,"300 Hayes Street, Civic Center, San Francisco",1650,"1900 16th Avenue, Inner Sunset, San Francisco","3/12/2020 - 3/12/2020, Every day, Daily Average",956,666,1370,12
1277,"300 Hayes Street, Civic Center, San Francisco",1655,"100 South 35th Street, Pullman, Richmond","3/12/2020 - 3/12/2020, Every day, Daily Average",1483,1125,1953,12
1277,"300 Hayes Street, Civic Center, San Francisco",1674,"200 Hyde Street, Tenderloin, San Francisco","3/12/2020 - 3/12/2020, Every day, Daily Average",288,202,409,12
1277,"300 Hayes Street, Civic Center, San Francisco",1677,"200 Funston Road, Marina District, San Francisco","3/12/2020 - 3/12/2020, Every day, Daily Average",524,368,744,12
1277,"300 Hayes Street, Civic Center, San Francisco",1682,"700 Haight Street, Lower Haight, San Francisco","3/12/2020 - 3/12/2020, Every day, Daily Average",304,177,521,12
1277,"300 Hayes Street, Civic Center, San Francisco",1686,"0 The Embarcadero, North Beach, San Francisco","3/12/2020 - 3/12/2020, Every day, Daily Average",841,632,1117,12
1277,"300 Hayes Street, Civic Center, San Francisco",1687,"1400 Powell Street, Russian Hill, San Francisco","3/12/2020 - 3/12/2020, Every day, Daily Average",531,384,733,12
1277,"300 Hayes Street, Civic Center, San Francisco",1688,"1100 Taylor Street, Nob Hill, San Francisco","3/12/2020 - 3/12/2020, Every day, Daily Average",518,369,725,12
1277,"300 Hayes Street, Civic Center, San Francisco",1689,"200 Sutter Street, Financial District, San Francisco","3/12/2020 - 3/12/2020, Every day, Daily Average",585,432,791,12
1277,"300 Hayes Street, Civic Center, San Francisco",1690,"900 Pine Street, Lower Nob Hill, San Francisco","3/12/2020 - 3/12/2020, Every day, Daily Average",464,331,648,12
1277,"300 Hayes Street, Civic Center, San Francisco",1691,"200 O'Farrell Street, Tenderloin, San Francisco","3/12/2020 - 3/12/2020, Every day, Daily Average",417,311,558,12
1277,"300 Hayes Street, Civic Center, San Francisco",1692,"800 Mission Street, South of Market, San Francisco","3/12/2020 - 3/12/2020, Every day, Daily Average",212,122,366,12
1277,"300 Hayes Street, Civic Center, San Francisco",1694,"700 Folsom Street, South of Market, San Francisco","3/12/2020 - 3/12/2020, Every day, Daily Average",539,394,736,12
1277,"300 Hayes Street, Civic Center, San Francisco",1695,"5th Street, Treasure Island, San Francisco","3/12/2020 - 3/12/2020, Every day, Daily Average",722,454,1147,12
1277,"300 Hayes Street, Civic Center, San Francisco",1696,"4700 18th Street, Eureka Valley, San Francisco","3/12/2020 - 3/12/2020, Every day, Daily Average",591,459,759,12
1277,"300 Hayes Street, Civic Center, San Francisco",1697,"400 Burnett Avenue, Twin Peaks, San Francisco","3/12/2020 - 3/12/2020, Every day, Daily Average",734,567,948,12
1277,"300 Hayes Street, Civic Center, San Francisco",1698,"3500 20th Street, Mission District, San Francisco","3/12/2020 - 3/12/2020, Every day, Daily Average",373,282,492,12
1277,"300 Hayes Street, Civic Center, San Francisco",1699,"900 Sanchez Street, Dolores Heights, San Francisco","3/12/2020 - 3/12/2020, Every day, Daily Average",657,495,871,12
1277,"300 Hayes Street, Civic Center, San Francisco",1700,"3900 25th Street, Noe Valley, San Francisco","3/12/2020 - 3/12/2020, Every day, Daily Average",692,565,846,12
1277,"300 Hayes Street, Civic Center, San Francisco",1701,"600 28th Street, Noe Valley, San Francisco","3/12/2020 - 3/12/2020, Every day, Daily Average",859,652,1130,12
1277,"300 Hayes Street, Civic Center, San Francisco",1702,"100 Randall Street, Glen Park, San Francisco","3/12/2020 - 3/12/2020, Every day, Daily Average",887,668,1176,12
1277,"300 Hayes Street, Civic Center, San Francisco",1703,"2600 21st Street, Mission District, San Francisco","3/12/2020 - 3/12/2020, Every day, Daily Average",373,250,554,12
1277,"300 Hayes Street, Civic Center, San Francisco",1704,"2900 24th Street, Mission District, San Francisco","3/12/2020 - 3/12/2020, Every day, Daily Average",541,385,759,12
1277,"300 Hayes Street, Civic Center, San Francisco",1705,"0 Conkling Street, Silver Terrace, San Francisco","3/12/2020 - 3/12/2020, Every day, Daily Average",741,532,1031,12
1277,"300 Hayes Street, Civic Center, San Francisco",1706,"700 Bernal Heights Boulevard, Bernal Heights, San Francisco","3/12/2020 - 3/12/2020, Every day, Daily Average",612,445,839,12
1277,"300 Hayes Street, Civic Center, San Francisco",1707,"100 Appleton Avenue, Bernal Heights, San Francisco","3/12/2020 - 3/12/2020, Every day, Daily Average",865,637,1174,12
1277,"300 Hayes Street, Civic Center, San Francisco",1710,"100 Morningside Drive, Lakeshore, San Francisco","3/12/2020 - 3/12/2020, Every day, Daily Average",1502,1184,1903,12
1277,"300 Hayes Street, Civic Center, San Francisco",1718,"300 Arballo Drive, Lakeshore, San Francisco","3/12/2020 - 3/12/2020, Every day, Daily Average",1470,1076,2007,12
1277,"300 Hayes Street, Civic Center, San Francisco",1720,"2200 47th Avenue, Sunset District, San Francisco","3/12/2020 - 3/12/2020, Every day, Daily Average",1533,1245,1886,12
1277,"300 Hayes Street, Civic Center, San Francisco",1721,"Bayfront Expressway, Menlo Park","3/12/2020 - 3/12/2020, Every day, Daily Average",1895,1677,2140,12
1277,"300 Hayes Street, Civic Center, San Francisco",1722,"200 9th Avenue, Richmond District, San Francisco","3/12/2020 - 3/12/2020, Every day, Daily Average",743,594,928,12
1277,"300 Hayes Street, Civic Center, San Francisco",1723,"600 Burrows Avenue, San Bruno","3/12/2020 - 3/12/2020, Every day, Daily Average",1142,939,1387,12
1277,"300 Hayes Street, Civic Center, San Francisco",1724,"2200 Euclid Avenue, East Palo Alto","3/12/2020 - 3/12/2020, Every day, Daily Average",1970,1742,2227,12
1277,"300 Hayes Street, Civic Center, San Francisco",1728,"800 Easton Avenue, San Bruno","3/12/2020 - 3/12/2020, Every day, Daily Average",1376,1151,1644,12
1277,"300 Hayes Street, Civic Center, San Francisco",1729,"1500 Adrian Road, Ingold - Milldale, Burlingame","3/12/2020 - 3/12/2020, Every day, Daily Average",1145,924,1418,12
1277,"300 Hayes Street, Civic Center, San Francisco",1730,"0 Park Lane, Brisbane","3/12/2020 - 3/12/2020, Every day, Daily Average",675,521,874,12
1277,"300 Hayes Street, Civic Center, San Francisco",1731,"0 Orange Court, Hillside, Daly City","3/12/2020 - 3/12/2020, Every day, Daily Average",1127,994,1277,12
1277,"300 Hayes Street, Civic Center, San Francisco",1732,"0 Longview Drive, Westlake, Daly City","3/12/2020 - 3/12/2020, Every day, Daily Average",920,777,1088,12
1277,"300 Hayes Street, Civic Center, San Francisco",1736,"2500 Sand Hill Road, Sharon Heights, Menlo Park","3/12/2020 - 3/12/2020, Every day, Daily Average",2090,1952,2236,12
1277,"300 Hayes Street, Civic Center, San Francisco",1737,"700 Westridge Drive, Central Portola Valley, Portola Valley","3/12/2020 - 3/12/2020, Every day, Daily Average",2080,1924,2247,12
1277,"300 Hayes Street, Civic Center, San Francisco",1738,"1000 Wildwood Avenue, Westlake, Daly City","3/12/2020 - 3/12/2020, Every day, Daily Average",1118,922,1354,12
1277,"300 Hayes Street, Civic Center, San Francisco",1739,"0 Reiner Street, Daly City","3/12/2020 - 3/12/2020, Every day, Daily Average",917,724,1160,12
1277,"300 Hayes Street, Civic Center, San Francisco",1740,"800 Campus Drive, Serramonte, Daly City","3/12/2020 - 3/12/2020, Every day, Daily Average",972,766,1232,12
1277,"300 Hayes Street, Civic Center, San Francisco",1743,"600 San Bruno Avenue East, San Bruno","3/12/2020 - 3/12/2020, Every day, Daily Average",956,781,1168,12
1277,"300 Hayes Street, Civic Center, San Francisco",1744,"1200 Helen Drive, Millbrae","3/12/2020 - 3/12/2020, Every day, Daily Average",1194,1013,1406,12
1277,"300 Hayes Street, Civic Center, San Francisco",1745,"Ed Taylor Trail, Burlingame Hills, Burlingame","3/12/2020 - 3/12/2020, Every day, Daily Average",1309,1116,1534,12
1277,"300 Hayes Street, Civic Center, San Francisco",1746,"600 North Delaware Street, Central San Mateo, San Mateo","3/12/2020 - 3/12/2020, Every day, Daily Average",1301,1088,1555,12
1277,"300 Hayes Street, Civic Center, San Francisco",1747,"1700 Coyote Point Drive, Shoreview, San Mateo","3/12/2020 - 3/12/2020, Every day, Daily Average",1255,1065,1477,12
1277,"300 Hayes Street, Civic Center, San Francisco",1750,"1700 Yorktown Road, San Mateo","3/12/2020 - 3/12/2020, Every day, Daily Average",1486,1342,1644,12
1277,"300 Hayes Street, Civic Center, San Francisco",1755,"3000 Los Prados Street, East San Mateo, San Mateo","3/12/2020 - 3/12/2020, Every day, Daily Average",1435,1243,1656,12
1277,"300 Hayes Street, Civic Center, San Francisco",1759,"600 Sylvan Way, Emerald Hills","3/12/2020 - 3/12/2020, Every day, Daily Average",1765,1615,1928,12
1277,"300 Hayes Street, Civic Center, San Francisco",1762,"500 Summit Spring Road, Woodside","3/12/2020 - 3/12/2020, Every day, Daily Average",1814,1668,1972,12
1277,"300 Hayes Street, Civic Center, San Francisco",1764,"300 26th Avenue, Central Richmond, San Francisco","3/12/2020 - 3/12/2020, Every day, Daily Average",945,800,1115,12
1277,"300 Hayes Street, Civic Center, San Francisco",1768,"800 Balboa Street, Richmond District, San Francisco","3/12/2020 - 3/12/2020, Every day, Daily Average",595,447,791,12
1277,"300 Hayes Street, Civic Center, San Francisco",1770,"1800 32nd Avenue, Sunset District, San Francisco","3/12/2020 - 3/12/2020, Every day, Daily Average",976,761,1251,12
1277,"300 Hayes Street, Civic Center, San Francisco",1771,"0 Lopez Avenue, West of Twin Peaks, San Francisco","3/12/2020 - 3/12/2020, Every day, Daily Average",1065,723,1567,12
1277,"300 Hayes Street, Civic Center, San Francisco",1772,"0 Rockaway Avenue, West of Twin Peaks, San Francisco","3/12/2020 - 3/12/2020, Every day, Daily Average",977,787,1212,12
